GO,level
GO:0002872,10
GO:0002912,10
GO:0002650,10
GO:0002653,10
GO:0002647,10
GO:1904673,7
GO:0046882,13
GO:0033685,13
GO:0061076,13
GO:0008346,5
GO:0035180,5
GO:0035181,5
GO:0035179,5
GO:0048175,8
GO:0072627,5
GO:0072644,11
GO:0072631,5
GO:0072629,5
GO:0042094,8
GO:0070970,11
GO:0072566,5
GO:0042033,8
GO:0097388,5
GO:0097390,5
GO:0097391,5
GO:0071954,5
GO:0071607,5
GO:0072567,5
GO:0071609,5
GO:0036392,5
GO:0071925,5
GO:0090195,11
GO:0097389,5
GO:0035530,5
GO:0071924,5
GO:0071606,5
GO:0044809,5
GO:0071610,5
GO:0035393,5
GO:0032603,5
GO:0071608,5
GO:0071605,5
GO:0097392,5
GO:0071612,5
GO:0045526,8
GO:0072624,11
GO:0072640,11
GO:0042241,8
GO:0072616,11
GO:0042222,8
GO:0032610,5
GO:0032611,5
GO:0050701,11
GO:0042253,8
GO:0072613,11
GO:0042233,8
GO:0042227,8
GO:0072605,11
GO:0042229,8
GO:0072607,11
GO:0072636,11
GO:0002391,8
GO:0042091,8
GO:0072608,11
GO:0042228,8
GO:0045189,8
GO:0045524,8
GO:0042237,8
GO:0042225,8
GO:0042240,8
GO:0042109,8
GO:0042097,8
GO:0042232,8
GO:0042234,8
GO:0042533,8
GO:0042231,8
GO:0045527,8
GO:0045553,8
GO:0042226,8
GO:0042223,8
GO:0045351,8
GO:0002375,8
GO:0042095,8
GO:0042239,8
GO:0042236,8
GO:0042090,8
GO:0042235,8
GO:0070749,8
GO:0042230,8
GO:0042238,8
GO:0072606,11
GO:0072634,11
GO:0072643,11
GO:0072609,11
GO:0097087,5
GO:0097088,5
GO:0072615,11
GO:0072625,11
GO:0072622,11
GO:0072620,11
GO:0002371,5
GO:0002370,7
GO:0002368,7
GO:0061082,5
GO:0002369,7
GO:0002374,11
GO:0072638,11
GO:0032905,5
GO:0032906,5
GO:0032907,5
GO:0038044,11
GO:0072602,11
GO:0072621,11
GO:0072626,11
GO:1990774,11
GO:0072618,11
GO:0072614,11
GO:0072610,11
GO:0072604,11
GO:0072619,11
GO:1990775,11
GO:0072603,11
GO:0044467,11
GO:0072601,11
GO:0072612,11
GO:0002392,11
GO:0072617,11
GO:0072623,11
GO:0072611,11
GO:0072641,11
GO:0072647,5
GO:0032607,5
GO:0032608,5
GO:0072653,5
GO:0072651,5
GO:0072645,5
GO:0072649,5
GO:0032641,5
GO:0032639,5
GO:0032640,5
GO:0072535,5
GO:0071656,8
GO:0071657,8
GO:0071655,7
GO:0045525,9
GO:1990747,10
GO:0036395,11
GO:0090186,8
GO:0046877,8
GO:0071831,11
GO:0034382,11
GO:0010080,11
GO:0010083,8
GO:0010082,9
GO:0007639,8
GO:0010492,8
GO:0010079,8
GO:0010076,8
GO:0010077,8
GO:0010078,9
GO:0110126,7
GO:1990388,10
GO:0110127,7
GO:0048649,7
GO:0048650,7
GO:0090728,6
GO:0090727,6
GO:0044551,11
GO:0046693,10
GO:0007321,10
GO:0046694,10
GO:0042628,9
GO:0002248,8
GO:0003296,10
GO:0060057,11
GO:0101010,5
GO:0072038,11
GO:0098731,9
GO:0036099,6
GO:0036098,6
GO:0010197,9
GO:0023002,9
GO:0023003,9
GO:0002442,10
GO:0002533,11
GO:0002539,8
GO:0002540,8
GO:0002441,10
GO:2000038,7
GO:0010103,8
GO:0009704,8
GO:0010099,8
GO:0048528,8
GO:0090697,8
GO:0048597,11
GO:1900140,7
GO:0010321,7
GO:0110107,13
GO:0035203,13
GO:0045708,12
GO:2000069,9
GO:0007553,8
GO:0061062,8
GO:0110137,12
GO:0010229,9
GO:0009908,9
GO:0046529,11
GO:0048809,11
GO:0046528,10
GO:0048721,11
GO:0048720,11
GO:0016335,10
GO:0048614,10
GO:0048618,10
GO:0048563,8
GO:0007475,13
GO:0001737,13
GO:0007561,10
GO:0060060,12
GO:0007491,11
GO:0048801,12
GO:0040032,7
GO:0010783,11
GO:0010782,11
GO:0016348,13
GO:0048800,11
GO:0035319,13
GO:0010784,11
GO:0048621,9
GO:0035318,13
GO:0048816,11
GO:0048620,10
GO:0048802,11
GO:0008587,12
GO:0048719,11
GO:0008586,12
GO:0048717,11
GO:0090254,12
GO:0007490,11
GO:0007436,10
GO:0035120,7
GO:0048716,11
GO:0048616,11
GO:0090253,12
GO:1905715,11
GO:0050882,5
GO:0050883,5
GO:0003009,7
GO:0000578,7
GO:1902875,7
GO:0001757,9
GO:0007362,12
GO:0007350,8
GO:0009949,9
GO:0090708,8
GO:0010085,9
GO:0009951,9
GO:0010084,8
GO:0009944,9
GO:0060897,7
GO:0021997,9
GO:0072268,10
GO:0072098,10
GO:0072081,14
GO:0061227,10
GO:0039017,10
GO:0072004,11
GO:0072130,12
GO:0072047,10
GO:0009950,8
GO:0009948,8
GO:0009943,8
GO:0070986,8
GO:0003421,14
GO:0009946,8
GO:0009945,8
GO:0009947,8
GO:0035288,10
GO:0035289,10
GO:0007380,10
GO:0060811,9
GO:0035292,10
GO:0045748,11
GO:0045469,11
GO:0060579,12
GO:0035052,10
GO:0060898,14
GO:0035053,10
GO:0060573,7
GO:0060582,7
GO:0061970,7
GO:0061969,7
GO:0061115,10
GO:0150064,8
GO:0045470,14
GO:0097353,7
GO:0090701,7
GO:0009954,7
GO:0021511,9
GO:0009955,7
GO:0021532,9
GO:0021871,10
GO:0009956,7
GO:0060877,13
GO:0035282,7
GO:0009953,7
GO:0007371,9
GO:0010092,9
GO:0010375,7
GO:0010051,7
GO:0080172,7
GO:0021978,11
GO:0010160,9
GO:0007447,8
GO:0060972,7
GO:0021796,13
GO:0010159,8
GO:0035309,9
GO:0007474,12
GO:0007365,9
GO:0007351,9
GO:0048629,7
GO:0060888,10
GO:0090706,8
GO:0009952,7
GO:1990064,7
GO:0007451,10
GO:0048099,10
GO:0072100,14
GO:0009879,8
GO:0009855,7
GO:0072188,14
GO:0061150,9
GO:0071632,8
GO:0007628,5
GO:0007629,5
GO:0007630,5
GO:0030421,5
GO:0036359,5
GO:0097744,5
GO:0044722,5
GO:0035812,10
GO:0060073,5
GO:0003017,5
GO:0003018,5
GO:0003015,5
GO:0008015,5
GO:0006936,5
GO:0090075,5
GO:0014896,5
GO:0097205,5
GO:0070293,5
GO:0003071,8
GO:0003096,9
GO:0003097,9
GO:0097254,6
GO:0035809,5
GO:0050890,5
GO:0007600,5
GO:0090660,7
GO:0050910,8
GO:0050959,5
GO:0050905,5
GO:0071066,8
GO:0001976,8
GO:0099531,9
GO:0002087,7
GO:0099565,9
GO:0001990,9
GO:0060986,9
GO:0060403,7
GO:0042712,7
GO:0042711,7
GO:0060747,7
GO:0060180,8
GO:0048047,8
GO:0060179,8
GO:0035648,8
GO:0007619,8
GO:0022410,6
GO:0042745,5
GO:0034607,9
GO:1903998,6
GO:0075329,9
GO:0046958,8
GO:0008306,8
GO:0035106,8
GO:0061743,8
GO:0098597,8
GO:0042297,10
GO:0007614,8
GO:0072375,8
GO:0007616,8
GO:0007615,8
GO:1904068,7
GO:0044370,7
GO:0035738,5
GO:0002124,5
GO:0002125,5
GO:0002123,5
GO:0002126,5
GO:0002121,5
GO:0002122,5
GO:1903999,7
GO:1904000,7
GO:0003051,13
GO:0043050,5
GO:0061368,8
GO:0061367,8
GO:0008355,9
GO:1900430,7
GO:0044142,9
GO:0044128,9
GO:1903043,12
GO:2000388,13
GO:0048672,16
GO:1905043,9
GO:0060504,13
GO:1903861,16
GO:1905180,9
GO:0045887,10
GO:0048687,16
GO:0048633,12
GO:0043415,9
GO:1901234,10
GO:0045773,16
GO:0051512,9
GO:1905615,7
GO:0061390,10
GO:0061051,13
GO:2000222,9
GO:1905427,8
GO:0044130,9
GO:0044140,9
GO:1903042,12
GO:0061391,10
GO:0051511,9
GO:0061052,13
GO:0048688,16
GO:2000221,9
GO:0048671,16
GO:0030517,16
GO:1903860,16
GO:1905042,9
GO:0061112,13
GO:0072096,18
GO:1905614,7
GO:1901233,10
GO:0043417,9
GO:1905179,9
GO:2000041,13
GO:0045886,10
GO:0048632,12
GO:1900429,7
GO:0008582,9
GO:0003301,10
GO:0060038,10
GO:0055023,12
GO:0003245,11
GO:0055021,11
GO:0055022,12
GO:0048668,14
GO:1990138,13
GO:0035016,12
GO:0035015,12
GO:0061335,12
GO:0060186,11
GO:0060649,12
GO:0003405,13
GO:0048682,14
GO:0035001,8
GO:0060677,15
GO:0060763,11
GO:0072092,16
GO:0035849,12
GO:0003401,6
GO:0048767,14
GO:0048526,12
GO:0060682,16
GO:0003430,15
GO:0080113,11
GO:0048631,11
GO:0010448,7
GO:1905613,6
GO:0042065,9
GO:0061049,11
GO:0003247,12
GO:0003415,10
GO:0043403,7
GO:1990523,7
GO:1990399,7
GO:0061026,7
GO:0097719,7
GO:0031101,7
GO:0030715,12
GO:2000387,12
GO:0010449,8
GO:1901232,9
GO:0051510,8
GO:1902890,15
GO:0072095,17
GO:0060721,13
GO:2000040,12
GO:0048686,15
GO:0060651,14
GO:0030516,15
GO:0090249,11
GO:1903859,15
GO:0048670,15
GO:1903041,11
GO:1905178,8
GO:1905041,8
GO:0044139,8
GO:0061387,7
GO:2000220,8
GO:0061050,12
GO:0061389,9
GO:0061388,7
GO:0001560,7
GO:1900428,6
GO:0044151,7
GO:0044133,7
GO:0044117,7
GO:0001559,8
GO:0042547,7
GO:0080159,8
GO:0007394,10
GO:0009932,8
GO:0042814,8
GO:0042815,8
GO:0036168,6
GO:0036170,7
GO:0070783,5
GO:0036177,5
GO:0075059,12
GO:2000155,8
GO:0030335,8
GO:0075236,11
GO:0071673,10
GO:2001028,11
GO:0002690,10
GO:1904849,10
GO:2000464,13
GO:1905212,9
GO:1902669,16
GO:0050924,8
GO:1904859,11
GO:1904268,14
GO:1904554,8
GO:0050927,8
GO:0044791,12
GO:0060285,6
GO:0097588,6
GO:1902021,8
GO:1902019,7
GO:0030334,7
GO:1903653,8
GO:0090248,11
GO:0030982,6
GO:0071980,6
GO:0060329,7
GO:0006932,7
GO:0060328,7
GO:0070359,10
GO:0071977,8
GO:0071979,6
GO:0040039,6
GO:0097628,6
GO:0006929,6
GO:1902766,6
GO:1905070,6
GO:0014812,6
GO:0061457,6
GO:0060326,6
GO:0021885,10
GO:0021855,12
GO:0060973,8
GO:0035476,11
GO:0097534,6
GO:0001667,6
GO:0035701,6
GO:0008347,9
GO:0030336,8
GO:0035787,9
GO:0035099,10
GO:0035441,12
GO:0021535,10
GO:0097402,6
GO:0048883,9
GO:0061334,12
GO:0044319,10
GO:0007395,9
GO:1905319,6
GO:0001764,9
GO:0003428,14
GO:1905351,6
GO:0002194,6
GO:1902020,8
GO:1902201,9
GO:0021815,17
GO:0021822,17
GO:0021818,17
GO:0048061,6
GO:0048060,6
GO:0052129,6
GO:0042331,6
GO:0042334,6
GO:0042333,6
GO:0009454,6
GO:0052128,6
GO:0043326,9
GO:0043327,6
GO:0050918,6
GO:0050919,6
GO:0034670,6
GO:0052379,8
GO:0052372,8
GO:1904266,13
GO:1904857,10
GO:0050926,7
GO:2000458,12
GO:0050923,7
GO:1900136,9
GO:0002688,9
GO:1904552,7
GO:1904847,9
GO:2001281,8
GO:0071671,9
GO:2001026,10
GO:1905210,8
GO:1902667,15
GO:0075235,10
GO:1901217,11
GO:0044789,11
GO:0052221,7
GO:0052223,7
GO:0052217,7
GO:0052243,7
GO:0052116,7
GO:0052242,7
GO:0052218,7
GO:0052219,7
GO:0052115,7
GO:0052225,7
GO:0052224,7
GO:0051815,7
GO:0044000,7
GO:0052127,7
GO:0035890,7
GO:0044008,7
GO:0019089,7
GO:0075060,12
GO:2001027,11
GO:0071672,10
GO:1902668,16
GO:2000459,13
GO:1905211,9
GO:1904553,8
GO:1904858,11
GO:1904267,14
GO:0050928,8
GO:0002689,10
GO:0050925,8
GO:1904848,10
GO:2001282,9
GO:0075237,11
GO:1901218,12
GO:0044790,12
GO:0010047,6
GO:0009901,14
GO:2000034,11
GO:0048162,10
GO:0048164,10
GO:0048161,10
GO:0048158,10
GO:0048166,10
GO:0048160,10
GO:0048165,10
GO:0048159,10
GO:0048163,10
GO:0007292,7
GO:0048232,7
GO:0060868,14
GO:1901994,11
GO:1904145,14
GO:1903342,11
GO:0045835,11
GO:1904513,17
GO:1905326,18
GO:1903343,11
GO:0045836,11
GO:1901995,11
GO:1904146,14
GO:0051728,11
GO:1904514,17
GO:0110044,12
GO:1903341,10
GO:1901993,10
GO:1904512,16
GO:1903538,13
GO:0040020,10
GO:0009556,11
GO:0009554,11
GO:0075285,10
GO:0019097,17
GO:0019096,17
GO:0045451,17
GO:2000870,12
GO:0003004,13
GO:0003005,13
GO:0003003,13
GO:0080155,8
GO:0075276,10
GO:0075264,10
GO:0070793,10
GO:0075280,10
GO:0075318,10
GO:0075272,10
GO:0031155,10
GO:0075310,10
GO:0075314,10
GO:2000018,10
GO:2000194,10
GO:0060860,12
GO:0060905,14
GO:0060238,12
GO:1900406,13
GO:1905708,10
GO:0100028,12
GO:2000014,11
GO:0099139,11
GO:0071515,9
GO:0048586,11
GO:0048587,11
GO:0051334,9
GO:0051335,9
GO:0072316,13
GO:0007110,9
GO:0007111,9
GO:0051229,9
GO:0090306,9
GO:0034095,13
GO:0034094,12
GO:0034096,13
GO:0035876,12
GO:0035875,12
GO:0034223,14
GO:0051178,9
GO:0045144,9
GO:1902989,14
GO:1990571,9
GO:0051177,10
GO:0010032,9
GO:0007129,10
GO:0007130,11
GO:1902970,14
GO:0034295,11
GO:0075243,11
GO:0034296,11
GO:0043940,11
GO:0044779,14
GO:0044778,9
GO:0051598,12
GO:1905318,16
GO:0062041,13
GO:0051080,9
GO:0051079,9
GO:0010772,14
GO:0010705,12
GO:0010845,13
GO:0010780,11
GO:0000712,11
GO:0010778,11
GO:0045128,13
GO:0010777,11
GO:0010774,11
GO:0010520,12
GO:0051296,9
GO:0072691,15
GO:0051758,10
GO:0051759,10
GO:0010704,12
GO:1990946,7
GO:0044785,10
GO:1990947,7
GO:0008315,7
GO:1990950,11
GO:0007135,8
GO:0043060,10
GO:0043061,10
GO:0051455,10
GO:0051456,10
GO:0034412,14
GO:0034409,14
GO:1902119,11
GO:1902120,12
GO:0007127,8
GO:0032837,9
GO:0045143,9
GO:0006311,10
GO:1990949,11
GO:0000707,13
GO:0042138,8
GO:0000714,10
GO:0000713,9
GO:1905886,8
GO:0000711,10
GO:0000710,10
GO:0000708,10
GO:0010947,14
GO:0010946,13
GO:1905134,12
GO:1905133,12
GO:0051757,10
GO:0051308,10
GO:1905132,11
GO:0051309,10
GO:0072440,14
GO:1902398,15
GO:0072462,13
GO:0048442,12
GO:0048441,12
GO:0048443,12
GO:0048440,12
GO:0060716,11
GO:0009837,10
GO:0009836,10
GO:0070800,12
GO:0070799,11
GO:0070801,12
GO:0031383,11
GO:0007286,10
GO:0048445,13
GO:0048654,14
GO:0048446,13
GO:0048447,13
GO:0048448,13
GO:0048815,10
GO:0061040,10
GO:0060526,11
GO:0060523,12
GO:0060516,11
GO:0060513,11
GO:0007314,13
GO:0007310,13
GO:0060832,13
GO:0007536,11
GO:0007537,11
GO:0060711,10
GO:0060712,10
GO:0030850,8
GO:0001541,10
GO:1990375,8
GO:1903709,8
GO:0061107,8
GO:0035670,13
GO:0048806,8
GO:0075259,8
GO:0001890,8
GO:0099121,8
GO:0010154,8
GO:0060525,9
GO:0060067,8
GO:0007506,9
GO:0060065,8
GO:0035846,9
GO:0010097,15
GO:0010094,15
GO:0010095,15
GO:0010096,15
GO:0030708,10
GO:0030706,10
GO:0030727,10
GO:0030723,10
GO:0048451,14
GO:0048455,14
GO:0048462,14
GO:0048453,14
GO:0048498,14
GO:0010262,11
GO:0048825,11
GO:0048282,11
GO:0048283,11
GO:0048477,8
GO:0048599,10
GO:0048834,12
GO:0070810,15
GO:0070808,14
GO:0070809,15
GO:0008070,11
GO:0008071,11
GO:0060529,10
GO:0060531,10
GO:0060528,10
GO:0045138,8
GO:0048808,10
GO:1900195,13
GO:1900193,12
GO:1900194,13
GO:0007304,10
GO:0007305,11
GO:0097368,12
GO:0010065,12
GO:0035261,10
GO:0030538,10
GO:0048807,10
GO:0035260,10
GO:0035126,10
GO:0060715,11
GO:0060707,11
GO:0060709,11
GO:0060708,11
GO:0060671,11
GO:0046543,6
GO:0060861,13
GO:0060862,13
GO:0070805,11
GO:0070807,12
GO:0070806,12
GO:0048467,11
GO:0090428,11
GO:0048465,11
GO:0048466,11
GO:0048464,11
GO:0048139,9
GO:0048140,9
GO:0070803,12
GO:0070802,11
GO:0070804,12
GO:0007531,6
GO:0090029,14
GO:0010515,12
GO:1900474,14
GO:0100050,12
GO:0060801,13
GO:0060805,13
GO:0010673,14
GO:0010674,14
GO:0030717,9
GO:0061989,9
GO:0009971,11
GO:0007054,11
GO:0055050,11
GO:0007055,11
GO:0007280,8
GO:0098729,9
GO:0098728,9
GO:0007147,9
GO:0007144,9
GO:1903864,16
GO:1903863,16
GO:0030726,9
GO:0007058,11
GO:0007057,11
GO:0007141,9
GO:0007142,9
GO:0030724,9
GO:0048142,11
GO:0060270,11
GO:0060269,11
GO:0007298,11
GO:0075297,13
GO:0034307,12
GO:0075296,13
GO:0000749,11
GO:0071833,11
GO:1900237,12
GO:0010514,11
GO:0060239,13
GO:0071432,11
GO:0071631,11
GO:1900374,13
GO:0100014,12
GO:0044821,12
GO:0075223,11
GO:0075225,12
GO:0075224,12
GO:0007620,7
GO:2000746,9
GO:0003067,10
GO:0003054,9
GO:0001829,11
GO:0001826,11
GO:0052098,7
GO:0052093,7
GO:0021708,15
GO:0021755,15
GO:0090020,13
GO:0003156,9
GO:0060431,11
GO:0072116,11
GO:0060914,9
GO:0048797,9
GO:0061130,10
GO:0060440,9
GO:0060643,13
GO:0060795,7
GO:0001706,7
GO:0001705,7
GO:0001707,7
GO:0072565,7
GO:2000332,7
GO:0090016,13
GO:0021710,16
GO:0021709,16
GO:0060055,12
GO:0016525,13
GO:0002040,12
GO:0072104,13
GO:0002041,12
GO:0001569,12
GO:0045765,12
GO:0060978,12
GO:0003210,11
GO:0003234,11
GO:0003211,11
GO:1901211,12
GO:0003240,11
GO:1901212,12
GO:1901210,11
GO:0003237,11
GO:0072036,14
GO:0072035,14
GO:0072093,14
GO:0061262,14
GO:1902359,9
GO:0090236,13
GO:0032525,9
GO:0090243,10
GO:0090245,9
GO:0090244,9
GO:0014807,9
GO:0090242,9
GO:0070166,11
GO:0061560,11
GO:0110072,12
GO:0035765,14
GO:0010434,10
GO:0010346,8
GO:1905428,7
GO:0010338,10
GO:0072005,11
GO:0003194,11
GO:0003199,12
GO:0003196,11
GO:0003191,11
GO:0003190,11
GO:0003189,12
GO:0003193,12
GO:0021712,16
GO:0021702,16
GO:0070590,7
GO:0043936,7
GO:0042174,8
GO:0042173,7
GO:0045881,8
GO:0090019,13
GO:0032288,10
GO:0003364,11
GO:0030913,11
GO:1905499,9
GO:2001197,8
GO:0010208,7
GO:0062075,8
GO:0071688,9
GO:0030239,8
GO:0035231,10
GO:0042244,8
GO:0003317,12
GO:0003316,12
GO:0003319,12
GO:0021503,13
GO:0046619,13
GO:0002072,13
GO:1905219,11
GO:1905220,12
GO:1905221,12
GO:0021701,16
GO:0021707,16
GO:0021711,16
GO:0075192,8
GO:0075201,9
GO:0075197,9
GO:0075016,9
GO:0075183,8
GO:0075053,9
GO:0075187,8
GO:0075029,11
GO:0021654,13
GO:0021652,13
GO:0021666,13
GO:0021673,13
GO:0021677,13
GO:0021660,13
GO:0021657,13
GO:0021663,13
GO:0021669,13
GO:0003198,11
GO:0003273,11
GO:0072175,8
GO:0060876,12
GO:0060605,8
GO:0060606,8
GO:0035149,9
GO:0060793,9
GO:0060790,10
GO:0030910,9
GO:0001744,7
GO:0060789,10
GO:0001743,7
GO:0060791,9
GO:0043049,13
GO:0060596,11
GO:0003355,13
GO:0014034,11
GO:0090299,11
GO:0021820,17
GO:0021821,17
GO:0021599,11
GO:0021646,12
GO:0021650,11
GO:0021628,11
GO:0021642,11
GO:0021638,11
GO:0021620,11
GO:0021608,11
GO:0021616,11
GO:0021634,11
GO:0021611,12
GO:0021623,12
GO:1901490,12
GO:0060854,12
GO:0035475,12
GO:0060345,9
GO:0060344,9
GO:0060346,9
GO:0060347,10
GO:0060594,11
GO:0060597,13
GO:0097188,11
GO:0002634,8
GO:0060064,9
GO:0060062,9
GO:0060063,9
GO:0060288,9
GO:0022006,11
GO:0007361,13
GO:0021906,11
GO:0007364,13
GO:0090691,7
GO:0045317,12
GO:0007358,13
GO:0090010,11
GO:0090011,11
GO:0035990,8
GO:0072266,12
GO:0061287,12
GO:1902337,9
GO:1900211,11
GO:1900214,12
GO:1900217,14
GO:0002867,11
GO:0075198,10
GO:0075054,10
GO:0075202,10
GO:0044138,8
GO:0044131,9
GO:0075045,10
GO:0044129,9
GO:0075062,9
GO:0045604,8
GO:0031285,10
GO:0060176,9
GO:1904726,6
GO:1900062,6
GO:2000772,7
GO:0022604,7
GO:0090140,8
GO:2001212,12
GO:0060297,10
GO:0060142,9
GO:0075184,9
GO:2001049,9
GO:0075188,9
GO:0002085,9
GO:0035477,13
GO:0009934,7
GO:0010635,8
GO:1905304,12
GO:1905651,12
GO:0060827,11
GO:0075017,10
GO:1905330,7
GO:2000595,12
GO:0110041,6
GO:1900618,8
GO:0010470,9
GO:0075193,9
GO:0061168,11
GO:0042665,10
GO:1905899,7
GO:0016202,9
GO:1903224,10
GO:1902105,10
GO:0010453,6
GO:1903888,6
GO:0060786,8
GO:1905770,11
GO:0045637,10
GO:0045598,6
GO:0060284,6
GO:1901532,10
GO:1904368,6
GO:1905915,6
GO:1904760,6
GO:2001014,11
GO:0010743,7
GO:1903618,6
GO:0051147,6
GO:0032330,9
GO:2000736,6
GO:0048505,6
GO:2000592,16
GO:0045661,6
GO:1902183,7
GO:0048506,7
GO:0090709,8
GO:0048504,10
GO:0045962,6
GO:0090444,9
GO:0045961,6
GO:0075006,9
GO:1905902,10
GO:1900175,16
GO:0003129,11
GO:0072094,15
GO:0061294,15
GO:0060494,9
GO:0060522,9
GO:0031131,9
GO:0021916,14
GO:1990828,5
GO:0090678,5
GO:0010444,8
GO:0010235,8
GO:0010443,8
GO:0048866,7
GO:0060912,10
GO:0042660,8
GO:0001715,9
GO:0048626,7
GO:0001714,10
GO:0048665,11
GO:0042679,13
GO:0060847,9
GO:0014817,13
GO:0090610,7
GO:0035153,8
GO:0090628,7
GO:0009957,8
GO:0009996,8
GO:0007501,10
GO:0042694,7
GO:0042659,7
GO:0010158,7
GO:0021780,11
GO:0035857,14
GO:0072327,10
GO:0090104,9
GO:0030855,6
GO:0060126,13
GO:0030099,9
GO:0035987,8
GO:0070315,6
GO:0048762,8
GO:0061521,5
GO:0048863,5
GO:0061318,8
GO:0048824,5
GO:0022008,7
GO:0090077,5
GO:0021979,12
GO:1905177,5
GO:0060034,9
GO:0048888,10
GO:0042675,11
GO:0002521,9
GO:0045444,5
GO:0060718,6
GO:1904238,5
GO:0035914,10
GO:0090603,5
GO:0035051,8
GO:0060128,13
GO:0001742,5
GO:0048533,5
GO:0010026,6
GO:0042692,5
GO:0001570,11
GO:0048889,10
GO:0031149,9
GO:0045445,5
GO:0002244,9
GO:0014001,5
GO:0060127,13
GO:0008583,11
GO:0036446,5
GO:0010668,6
GO:0022036,11
GO:0030182,9
GO:0048761,5
GO:1903728,5
GO:0021515,9
GO:0048760,5
GO:0002268,5
GO:0061005,9
GO:0010001,9
GO:0048333,8
GO:0090679,5
GO:0060479,9
GO:0090627,5
GO:0060689,9
GO:0060290,5
GO:1903498,5
GO:0043158,5
GO:0060591,8
GO:0002062,8
GO:0021533,10
GO:0061382,10
GO:0060511,15
GO:1903429,7
GO:1903430,8
GO:0002070,8
GO:0036345,7
GO:0036179,13
GO:0048628,7
GO:0043249,12
GO:1903431,8
GO:0048764,11
GO:0042551,11
GO:0035096,9
GO:0035071,11
GO:0046666,10
GO:0001302,5
GO:0007576,7
GO:0001301,7
GO:0090398,5
GO:0001300,5
GO:0090399,5
GO:0021808,18
GO:0010454,7
GO:0010455,7
GO:0014813,12
GO:0007445,8
GO:0072150,11
GO:0060911,9
GO:0070308,12
GO:0048625,6
GO:0014030,9
GO:0060850,13
GO:0001827,12
GO:0021781,10
GO:0010377,10
GO:0042676,12
GO:0072325,9
GO:0001830,12
GO:0042693,6
GO:0055059,11
GO:0002326,12
GO:0002680,13
GO:0021887,14
GO:0072148,7
GO:0072151,11
GO:0090106,10
GO:0035854,13
GO:0072153,11
GO:0002360,12
GO:0048865,6
GO:0072146,15
GO:0048663,10
GO:0072154,16
GO:0045167,7
GO:0035858,14
GO:0007521,7
GO:0001713,9
GO:0060848,9
GO:0007403,11
GO:0042680,13
GO:0048867,7
GO:0030716,7
GO:0007425,8
GO:0060913,10
GO:0046845,8
GO:0007493,10
GO:0072326,10
GO:0048664,11
GO:0007500,10
GO:1905935,8
GO:1905934,8
GO:1905933,7
GO:0007518,7
GO:0035028,9
GO:0030222,12
GO:0072140,15
GO:0021782,10
GO:0000904,7
GO:0002063,9
GO:0072142,11
GO:0060132,14
GO:0055001,6
GO:0060719,7
GO:0060035,10
GO:0072141,11
GO:0010441,10
GO:0048666,10
GO:0010721,7
GO:0070285,6
GO:0061515,10
GO:0060856,6
GO:0007438,6
GO:0061794,6
GO:0002064,7
GO:0072143,11
GO:0003335,10
GO:0090436,9
GO:0048864,6
GO:0048627,6
GO:0055006,9
GO:0010720,7
GO:0014031,9
GO:0060131,14
GO:0072145,16
GO:0090105,10
GO:0001410,8
GO:0060133,14
GO:0090393,7
GO:0098751,8
GO:1990963,6
GO:0080147,13
GO:0032990,6
GO:0000902,6
GO:0048456,14
GO:0048452,14
GO:0048454,14
GO:0048463,14
GO:0072119,12
GO:0021600,11
GO:0021624,12
GO:0021609,11
GO:0021633,11
GO:0061562,11
GO:0021637,11
GO:0021645,12
GO:0021621,11
GO:0021612,12
GO:0021649,11
GO:0021617,11
GO:0021641,11
GO:0021629,11
GO:0048352,10
GO:0048331,8
GO:0048402,8
GO:0048381,10
GO:0021653,13
GO:0021656,13
GO:0021665,13
GO:0021672,13
GO:0021668,13
GO:0021662,13
GO:0021659,13
GO:0021676,13
GO:0075008,10
GO:0075007,10
GO:0075009,9
GO:0075226,9
GO:0043054,9
GO:0071983,5
GO:0043053,9
GO:0055116,5
GO:0043055,9
GO:0071984,5
GO:0075216,10
GO:0075217,10
GO:0075218,9
GO:0075215,9
GO:0044132,7
GO:0044114,7
GO:0075039,11
GO:0075035,10
GO:0075058,11
GO:0044150,7
GO:0075026,11
GO:0075028,12
GO:0075027,12
GO:1905904,11
GO:0010744,8
GO:0030858,8
GO:0045600,7
GO:1904369,7
GO:2000738,7
GO:1904762,7
GO:1903226,11
GO:0051149,7
GO:2001016,12
GO:0045663,7
GO:2001051,10
GO:1903620,7
GO:1905772,12
GO:1905917,7
GO:2000594,17
GO:1903890,7
GO:0034241,11
GO:1901741,11
GO:0060141,11
GO:1905901,8
GO:1900009,12
GO:1904728,7
GO:1902339,10
GO:1900213,12
GO:0002869,12
GO:1900216,13
GO:1900219,15
GO:0044143,9
GO:0075330,10
GO:0075185,10
GO:0045606,9
GO:0030862,10
GO:1904088,12
GO:1903691,13
GO:1904105,11
GO:1905555,14
GO:2000337,9
GO:0001322,7
GO:0001324,7
GO:0001315,6
GO:0060129,13
GO:0033505,10
GO:0021586,12
GO:0021703,12
GO:0021731,12
GO:0021742,12
GO:0021718,12
GO:0021754,12
GO:0021747,12
GO:0021751,12
GO:0021750,12
GO:0060040,12
GO:0060219,12
GO:0035881,12
GO:0061074,12
GO:1904820,5
GO:0007420,8
GO:0097065,5
GO:0022013,12
GO:0021872,10
